x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7
900.939,329.271,787.849,69.077,713.928,242.542,568.948,139.797,400.149,142.849,560.436,431.628,635.747,308.520
900.901,329.968,790.263,70.794,713.627,242.804,575.822,141.679,400.237,143.877,560.346,431.672,636.004,309.054
901.006,330.530,795.491,74.275,716.591,245.853,584.628,142.361,397.938,140.636,562.866,431.578,635.367,306.978
900.817,330.360,797.682,76.301,713.770,243.722,588.935,142.556,399.562,144.257,560.271,431.711,635.378,308.204
900.856,329.810,800.488,78.144,714.897,245.367,593.192,142.449,399.068,144.356,560.463,431.746,633.439,306.912
901.014,331.244,805.016,81.285,715.844,246.702,599.816,142.582,397.018,141.252,562.950,431.530,629.997,303.556
900.744,330.338,806.467,82.184,714.100,245.198,602.718,142.464,398.149,143.796,559.408,431.763,630.106,304.264
900.642,329.903,808.991,83.970,714.776,246.307,609.871,140.577,398.422,145.075,560.881,431.707,627.777,302.404
901.158,332.804,812.309,86.042,716.806,248.697,619.053,135.522,396.374,141.716,562.738,431.566,624.648,299.616
900.810,331.106,813.248,86.625,714.097,246.150,624.389,131.982,397.829,144.899,560.214,431.710,625.615,300.791
900.709,330.386,815.340,87.762,714.334,246.802,629.900,128.046,397.769,145.386,560.125,431.762,623.880,299.216
900.992,333.158,818.942,89.948,716.593,249.219,635.938,124.212,395.566,141.477,562.423,431.646,620.491,296.483
900.705,330.909,818.740,89.613,714.575,247.445,638.543,122.289,397.266,145.052,561.002,431.615,621.163,297.145
900.493,330.843,820.753,90.672,714.892,247.980,645.543,117.490,396.847,144.384,560.804,431.699,620.867,297.100
900.752,332.745,823.722,92.744,717.472,250.755,655.149,109.619,395.222,141.465,562.974,431.613,618.186,294.307
900.663,331.960,823.216,92.100,714.642,248.313,661.953,105.044,396.870,145.104,560.394,431.635,619.652,296.007
900.368,331.109,824.533,92.745,714.516,248.328,668.833,101.027,396.466,144.638,560.949,431.915,617.421,293.916
900.704,333.210,827.522,94.614,716.577,250.399,677.884,96.269,395.205,141.895,562.725,431.816,615.783,292.625
900.515,331.565,826.736,93.853,714.157,248.431,682.733,92.520,396.482,144.926,560.394,431.855,617.211,294.155
900.521,332.235,827.858,94.476,714.580,249.102,690.797,87.629,396.313,144.698,560.448,431.956,616.595,293.691
900.754,333.259,830.205,95.856,716.480,251.359,699.217,84.216,394.946,141.641,562.611,431.839,615.203,292.290
900.133,331.939,829.395,95.169,714.170,249.061,705.998,81.551,396.308,145.365,559.858,431.858,616.198,293.223
899.111,335.438,829.682,95.067,714.476,249.495,712.980,78.536,396.409,145.551,560.276,431.650,615.382,292.181
896.886,339.805,832.328,96.819,715.824,250.773,721.721,74.475,395.084,142.241,562.141,431.523,613.815,290.134
895.861,340.449,831.223,95.906,713.851,249.059,725.826,73.728,396.323,145.523,561.346,431.558,614.634,291.240
893.955,343.021,832.128,96.285,714.678,250.027,736.305,74.300,396.355,145.813,560.709,431.606,613.335,289.707
891.759,346.740,834.959,97.394,715.474,251.026,748.293,76.648,395.358,143.110,562.166,431.500,612.078,288.111
891.059,347.105,850.164,101.153,713.583,249.229,757.751,77.731,396.158,145.575,561.194,431.621,613.055,289.463
889.683,348.916,864.893,112.714,713.984,249.743,767.609,80.117,396.083,144.901,561.195,431.587,612.170,288.551
887.526,352.698,873.830,127.142,715.390,251.192,774.095,83.263,395.200,142.575,561.959,431.446,610.520,286.522
887.527,351.739,879.094,138.356,713.950,249.819,775.682,86.148,396.218,145.307,560.738,431.504,611.689,287.907
885.880,353.669,883.655,150.093,714.474,250.200,782.898,89.377,396.181,145.378,561.794,431.466,611.493,287.854
884.516,359.512,887.562,160.648,715.866,251.581,789.340,91.353,395.412,143.006,562.544,431.435,608.756,284.330
883.982,362.301,890.177,167.880,714.285,250.301,790.811,92.680,396.446,145.667,560.557,431.504,609.730,285.623
883.578,366.555,892.846,176.466,714.559,250.599,795.843,93.405,396.323,145.398,561.484,431.438,608.969,284.683
883.295,371.805,892.473,187.017,715.683,251.703,802.475,93.413,395.586,142.989,561.711,431.276,607.200,282.339
883.140,373.468,890.827,196.081,713.885,250.100,802.162,93.861,396.572,145.836,560.177,431.583,609.690,285.782
883.291,376.990,889.394,206.813,714.378,250.479,806.835,93.668,396.238,144.742,561.348,431.500,609.492,285.631
883.246,383.369,887.825,215.406,716.083,252.058,811.223,93.099,395.632,142.905,562.439,430.740,606.630,281.610
883.044,382.238,887.378,220.984,713.887,250.304,811.812,93.031,396.610,145.926,561.406,431.321,608.824,284.606
883.066,385.758,887.112,227.167,714.665,250.946,814.177,92.933,396.525,145.556,561.516,431.129,606.491,281.486
882.597,389.652,887.375,234.388,715.900,252.252,819.184,92.011,395.652,142.195,562.681,430.549,606.296,281.136
882.745,389.171,887.562,238.237,713.557,249.858,817.022,92.496,396.794,145.912,559.656,431.051,608.493,284.249
882.769,393.102,887.741,242.306,714.722,251.182,820.334,91.874,396.663,144.688,561.686,430.964,607.304,282.448
882.589,396.901,888.451,248.034,716.424,252.911,825.416,90.951,395.623,140.868,563.115,430.717,606.014,280.658
882.653,395.153,888.272,249.586,713.620,250.209,822.836,91.002,397.097,146.209,561.049,430.886,608.431,284.059
882.607,398.501,889.503,254.808,714.904,251.551,828.428,90.216,396.878,145.105,561.712,430.761,606.031,280.807
881.990,402.407,890.344,257.750,715.624,252.171,828.783,90.085,396.032,141.273,562.864,430.709,605.996,280.644
881.150,404.150,890.959,258.765,713.610,250.282,829.033,89.417,397.321,145.977,560.547,430.926,608.446,284.130
880.214,410.476,892.688,261.497,714.852,251.497,831.512,90.402,397.205,145.442,561.396,430.576,605.987,280.905
879.430,418.264,894.766,264.838,716.335,253.097,839.635,93.959,396.363,141.512,562.947,430.490,605.620,280.218
879.320,419.767,895.395,265.652,713.910,250.550,846.313,95.617,397.618,146.396,560.298,430.686,608.768,284.506
879.015,424.601,897.375,268.253,714.433,251.231,858.491,97.922,397.286,144.246,561.624,430.673,605.898,280.549
878.571,429.276,899.282,270.634,716.037,252.907,867.397,99.882,397.220,143.216,562.046,430.733,605.594,280.094
878.131,432.839,899.695,271.313,713.791,250.669,872.942,101.139,397.955,146.550,559.952,430.791,607.911,283.660
877.930,435.820,901.261,273.118,714.794,251.670,880.879,103.380,397.840,145.460,561.488,430.738,605.905,280.698
877.601,442.022,903.312,275.780,716.425,253.292,886.719,105.212,397.864,143.890,562.048,430.755,605.870,280.681
877.668,441.316,903.275,275.836,713.617,250.529,891.266,106.714,398.327,146.452,558.660,431.046,608.421,284.242
877.207,445.412,905.327,278.229,714.600,251.542,897.290,108.873,398.221,145.306,560.905,430.834,607.293,282.553
876.914,449.389,906.724,279.962,715.888,252.739,902.933,110.612,398.152,143.576,562.073,430.841,605.701,280.343
877.055,447.945,907.046,280.245,714.131,250.968,905.329,111.490,398.580,146.231,558.669,430.850,608.080,283.758
876.707,452.463,908.880,282.160,715.147,252.035,910.661,113.217,398.603,145.508,561.111,430.682,605.819,280.423
876.830,455.645,910.367,283.807,716.283,253.111,914.874,114.782,398.327,143.139,561.942,430.798,605.784,280.343
877.946,457.369,910.013,283.191,714.757,251.560,916.499,114.968,398.818,146.453,558.886,430.881,605.667,280.018
879.614,462.442,911.647,284.868,716.037,252.817,920.260,116.042,398.689,143.608,561.642,430.535,606.354,281.901
882.027,467.465,912.706,285.964,716.727,253.505,924.264,117.524,398.654,142.065,562.096,430.503,603.138,279.631
883.234,469.178,913.267,286.213,713.583,250.575,925.395,117.474,399.182,145.964,561.054,430.969,601.946,278.984
885.162,473.567,914.152,287.133,715.349,252.458,930.241,119.335,399.000,144.342,561.870,430.592,598.721,275.540
887.209,478.195,916.053,288.942,716.610,253.446,933.572,123.507,398.767,142.309,562.592,430.720,596.857,273.361
887.282,477.452,915.047,288.405,714.103,251.022,928.401,127.275,399.281,145.754,560.466,431.114,596.742,273.618
889.762,482.892,916.357,293.197,716.039,252.905,915.322,131.070,399.133,142.917,561.922,431.045,595.099,271.917
890.906,485.395,916.841,297.571,716.054,253.019,897.907,133.176,399.308,141.895,562.020,431.162,594.402,270.862
891.035,485.193,916.545,299.638,714.299,251.469,883.876,135.424,399.897,146.476,560.232,431.092,595.064,271.170
892.418,488.365,917.091,305.197,715.668,252.838,868.434,137.172,399.548,144.350,561.709,431.025,592.412,269.270
894.064,491.384,917.469,310.527,716.270,253.223,857.124,137.375,399.466,140.879,561.713,431.137,588.357,266.629
894.219,491.245,917.371,311.141,713.581,250.807,845.065,132.246,400.217,147.146,559.418,431.190,589.598,267.386
895.742,494.393,917.853,315.893,715.549,252.576,829.201,124.285,399.992,143.364,561.676,430.952,586.313,265.184
897.008,496.960,918.529,320.581,716.732,253.769,816.420,117.555,399.957,141.706,562.633,431.204,584.096,263.827
896.757,495.629,918.318,320.574,713.382,250.733,806.895,112.848,400.335,145.281,559.399,431.219,584.788,264.373
898.414,499.200,918.422,324.467,716.371,253.421,796.305,107.347,400.284,142.638,560.985,431.028,582.353,263.007
899.372,501.071,918.638,327.037,716.704,253.478,786.492,102.479,400.329,141.507,561.882,431.128,580.910,262.187
898.893,499.775,918.628,327.210,713.569,250.781,779.611,98.802,400.550,144.850,559.080,431.230,581.353,262.461
901.040,503.736,918.662,328.893,716.133,252.852,770.705,94.298,400.246,140.665,561.912,431.226,579.183,261.227
901.005,506.612,919.319,333.795,716.480,253.289,763.023,90.377,400.701,142.338,562.080,431.185,578.894,261.147
900.766,508.946,918.541,331.532,714.161,251.130,758.477,87.485,401.209,146.158,558.863,431.301,579.206,261.368
900.337,515.667,919.084,335.036,717.009,253.533,750.971,83.480,400.731,142.331,562.141,431.278,577.485,260.575
900.256,521.188,919.253,337.565,716.581,253.079,745.679,80.521,400.825,141.656,562.393,431.131,575.230,258.860
900.298,524.113,918.989,337.082,714.278,251.022,742.718,78.596,401.348,144.909,558.342,431.175,576.460,259.842
900.365,529.404,918.838,338.022,716.363,253.022,736.678,75.525,401.129,142.028,561.717,431.149,573.357,258.301
900.232,535.367,918.817,339.675,716.964,253.321,731.074,72.304,401.579,142.056,562.270,431.291,572.224,257.942
899.978,535.518,918.787,338.410,714.748,251.458,729.850,71.225,401.644,147.127,559.924,431.303,572.895,258.771
899.896,540.404,919.039,342.492,716.889,253.247,724.017,67.896,401.494,143.994,561.817,431.232,570.793,257.543
899.865,544.537,918.987,342.366,717.122,253.478,719.711,65.232,401.510,141.886,561.669,431.279,570.366,257.674
901.237,546.227,918.818,341.082,714.557,251.190,713.299,65.908,402.040,145.793,559.396,431.428,571.242,258.613
904.486,551.949,918.914,343.328,716.848,253.153,694.940,71.920,402.012,141.756,562.221,431.207,568.751,257.081
909.028,558.405,919.119,346.050,717.687,253.757,675.364,77.495,402.004,141.738,562.325,431.205,568.406,257.183
910.395,560.150,918.974,344.573,713.782,250.592,661.405,80.268,401.998,145.153,560.116,431.313,568.590,257.502
915.106,566.937,918.936,346.493,717.493,253.598,644.363,82.761,402.323,142.213,561.711,431.272,566.089,256.273
917.744,570.593,919.286,347.277,717.446,253.447,630.453,84.493,402.340,142.342,562.422,431.223,564.955,255.038
918.028,570.587,919.028,346.478,714.243,250.945,623.257,84.804,402.631,145.816,559.904,431.408,564.428,254.306
921.510,575.606,919.051,346.978,717.618,253.790,610.463,85.881,402.704,141.566,562.193,431.283,561.393,251.231
923.821,578.679,919.242,348.112,717.350,253.333,599.983,86.720,402.703,141.692,562.450,431.327,559.651,249.325
923.992,580.298,919.005,346.793,714.514,251.140,592.503,87.112,402.801,146.181,560.714,431.400,559.562,249.177
925.221,589.579,919.324,349.308,717.237,253.194,582.551,87.843,402.952,142.300,561.994,431.435,556.391,245.722
925.033,594.757,919.142,348.836,717.571,253.582,575.524,88.087,403.006,142.023,562.449,431.497,555.325,244.645
924.682,597.255,919.401,348.302,714.543,251.161,571.076,88.127,403.180,146.750,560.265,431.444,555.453,245.017
924.565,604.161,919.814,351.913,716.829,252.752,562.251,88.777,403.254,142.301,562.472,431.376,553.109,242.297
924.123,609.061,919.838,352.187,717.330,253.335,557.166,89.019,403.528,142.185,562.284,431.466,551.858,241.025
924.202,610.340,919.509,349.881,714.680,251.203,553.491,88.969,403.395,147.129,559.811,431.437,552.428,241.949
924.231,616.039,920.000,352.930,717.252,253.274,545.895,89.462,403.647,142.248,563.277,431.585,549.555,238.458
923.961,618.993,920.030,353.411,716.939,253.018,540.604,89.584,403.753,142.567,563.116,431.570,549.230,238.433
923.917,620.396,919.687,351.293,714.659,251.237,537.648,93.829,403.712,146.766,560.741,431.420,549.314,238.878
923.977,623.938,920.099,353.618,716.907,253.026,544.615,100.695,403.895,142.729,562.789,431.514,546.837,235.843
923.861,627.024,920.154,352.512,717.222,253.273,565.243,101.711,404.248,142.867,562.955,431.361,546.525,235.999
923.874,626.859,919.927,351.600,715.005,251.537,586.125,102.393,404.180,146.026,560.964,431.349,546.351,236.373
927.651,630.330,919.920,352.814,717.333,253.410,611.695,107.430,404.513,142.439,562.924,431.504,543.052,234.299
932.389,623.260,920.111,353.077,717.263,253.357,629.391,109.480,404.455,144.978,562.833,431.533,541.669,233.557
934.403,616.493,920.316,352.379,714.874,251.607,643.728,110.038,404.579,146.431,560.927,431.422,540.896,233.384
940.710,604.839,920.032,353.358,717.145,253.219,661.845,110.086,404.957,142.666,562.806,431.512,536.104,230.222
938.278,597.049,920.295,353.154,717.239,253.390,675.054,109.933,405.129,143.073,562.897,431.501,534.431,229.315
929.102,589.532,920.384,351.828,714.778,251.417,684.321,109.863,405.031,147.193,561.196,431.762,535.117,230.106
918.145,579.562,920.448,353.999,717.585,253.604,697.424,109.272,405.309,142.752,563.328,431.408,531.240,227.502
910.299,571.488,920.459,353.656,717.259,253.390,709.092,109.197,405.508,142.655,562.475,431.457,530.634,227.148
906.151,566.262,920.412,351.865,714.816,251.371,715.169,108.789,405.283,147.792,561.118,431.768,531.575,228.263
899.456,558.203,920.590,353.121,717.555,253.827,726.697,108.238,405.859,143.147,562.605,431.476,526.704,225.189
893.876,551.175,920.674,353.300,716.911,253.191,733.503,108.045,406.080,143.330,563.071,431.468,526.111,225.066
891.241,548.039,920.706,352.666,714.708,251.361,737.402,108.053,405.908,147.367,560.604,431.807,526.278,225.475
886.872,536.617,921.079,354.777,717.425,253.504,748.519,107.555,406.335,143.184,562.469,431.609,523.086,223.434
880.748,518.311,921.210,355.150,717.138,253.255,752.106,107.077,406.460,143.678,561.993,431.625,522.729,223.477
873.461,505.116,920.806,352.385,714.626,251.192,754.499,107.377,406.352,147.969,560.215,431.831,523.472,224.222
865.058,487.724,921.166,354.623,717.758,253.748,763.731,106.790,406.963,142.924,562.094,431.658,519.777,222.082
860.271,475.068,921.198,354.666,716.714,252.961,767.325,106.433,406.977,144.073,562.138,431.628,519.653,222.232
856.879,466.073,920.739,351.591,713.824,250.466,770.579,106.221,406.786,147.877,561.636,431.614,520.256,222.977
852.150,451.751,921.263,354.708,717.070,253.214,778.998,106.034,407.543,142.654,562.534,431.581,517.415,221.379
849.254,443.050,920.981,353.028,717.144,253.314,781.828,105.966,407.429,143.974,562.516,431.528,516.877,221.312
846.897,436.275,921.170,352.504,714.084,250.936,784.481,106.860,407.022,149.352,560.772,431.872,517.528,221.809
843.355,426.488,921.159,354.711,717.290,253.471,795.123,110.534,407.721,144.125,562.677,431.564,514.549,220.070
840.726,419.246,921.252,353.502,717.450,253.533,801.945,113.911,407.940,145.258,562.600,431.555,513.357,219.569
838.852,413.945,921.181,352.596,715.098,251.696,808.398,116.581,408.055,146.871,560.426,431.942,514.959,220.895
835.196,404.049,921.300,354.110,717.355,253.605,817.178,120.497,408.609,142.848,562.533,431.571,511.623,219.001
833.276,398.865,921.337,354.015,717.396,253.452,822.675,122.843,408.600,144.424,562.570,431.624,512.463,219.642
831.955,395.524,920.891,351.752,713.894,250.652,827.570,125.024,408.610,146.433,560.459,431.793,512.845,220.302
829.047,386.274,921.250,353.928,717.018,253.091,835.905,128.921,409.075,143.456,562.863,431.573,510.333,218.777
828.021,382.847,921.073,352.758,717.145,252.996,837.718,134.098,408.948,145.644,562.720,431.558,510.771,219.364
826.654,378.999,920.917,352.079,715.232,251.537,834.424,137.401,408.880,147.343,560.043,431.747,512.321,220.608
822.107,369.893,921.149,354.577,717.831,253.587,822.200,140.931,409.628,143.642,563.051,431.486,509.037,218.712
818.710,360.962,920.975,352.940,717.020,252.867,809.681,140.585,409.662,145.384,562.791,431.462,509.262,219.137
816.717,352.426,921.037,352.599,714.363,250.933,797.917,139.832,409.603,147.027,561.122,431.665,510.769,220.256
813.945,339.567,921.669,356.177,717.804,253.681,783.503,135.284,410.030,144.571,562.621,431.512,507.573,218.515
812.574,333.116,921.000,352.677,717.521,253.250,768.838,129.318,409.939,145.703,561.646,431.615,507.685,218.687
811.339,327.058,921.010,352.798,714.524,251.082,753.607,124.042,409.919,147.925,559.930,431.760,509.136,219.947
809.549,317.767,921.184,354.755,717.590,253.242,737.759,118.464,410.495,144.359,562.209,431.589,506.474,218.446
808.301,311.039,920.999,353.533,717.681,253.415,728.654,115.414,410.609,144.945,561.308,431.589,507.807,219.501
807.664,308.132,920.907,352.399,714.748,251.212,721.166,112.646,410.421,147.840,560.215,431.751,508.001,219.864
806.425,300.856,921.400,356.154,717.949,253.541,709.974,108.892,411.208,143.978,562.732,431.533,505.396,218.420
806.355,297.113,921.069,354.056,717.699,253.243,704.539,106.759,411.233,145.026,562.279,431.548,506.777,219.444
807.428,290.196,921.049,352.905,714.119,250.700,697.797,104.306,410.599,149.309,559.765,431.780,507.406,220.086
810.433,282.320,921.439,356.492,717.885,253.461,689.050,101.843,411.692,144.070,563.166,431.510,505.049,218.678
812.307,277.844,921.103,353.664,717.223,252.898,684.625,100.285,411.273,147.567,562.114,431.704,506.429,219.731
814.192,273.277,921.064,352.740,714.549,250.999,679.679,98.694,411.258,149.245,559.317,431.794,506.935,220.252
817.409,265.706,921.414,355.854,717.493,253.242,671.190,96.199,412.222,144.755,563.137,431.453,504.080,218.572
818.944,262.361,921.208,354.707,717.276,252.957,668.920,95.469,412.135,146.685,561.181,431.630,505.163,219.477
820.283,258.962,920.995,352.676,714.960,251.172,665.713,94.513,411.758,148.979,558.611,431.630,505.503,219.741
822.837,252.822,921.265,355.152,717.662,253.374,657.999,92.290,412.981,144.291,562.308,431.658,503.679,218.780
823.584,250.886,921.121,353.907,717.273,252.844,656.213,91.669,412.530,147.275,561.122,431.769,505.013,219.741
824.584,248.193,921.205,353.707,714.862,250.957,653.805,90.789,412.515,148.862,559.288,431.715,505.345,220.172
826.813,243.003,921.472,355.671,717.873,253.413,647.193,88.853,413.367,144.475,562.513,431.677,503.462,219.148
827.299,241.489,921.159,354.070,716.916,252.492,646.196,88.314,413.432,145.732,561.229,431.891,504.272,219.824
828.380,238.872,921.085,353.183,715.089,251.057,642.455,87.775,412.973,148.413,558.808,431.860,505.285,220.479
830.632,233.902,921.532,356.293,717.702,253.059,628.487,87.193,413.879,145.364,562.031,431.865,503.096,219.280
830.491,233.646,921.243,353.429,717.253,252.748,617.311,84.216,413.753,146.913,561.058,431.718,503.960,220.075
831.062,231.774,921.240,353.119,715.113,251.002,603.717,80.505,413.346,148.997,559.746,431.909,505.736,221.070
833.394,227.329,921.377,355.112,718.039,253.242,589.735,77.109,414.524,144.876,561.606,431.458,502.562,219.309
833.354,226.650,921.203,353.760,717.338,252.829,581.327,75.059,414.474,146.796,561.277,431.219,504.407,220.445
833.343,226.173,921.196,354.070,715.069,251.089,571.308,72.797,413.848,149.657,560.310,431.269,505.068,220.934
835.373,221.977,921.766,356.289,718.161,253.257,560.473,70.426,414.991,145.190,562.832,430.944,502.544,219.486
835.474,221.431,921.326,354.294,717.324,252.776,555.097,69.151,414.504,148.197,561.784,430.989,504.133,220.491
835.339,220.906,921.150,353.021,715.379,251.291,543.066,69.675,414.228,149.832,560.441,431.160,504.969,221.050
836.939,217.502,921.549,355.881,717.392,252.812,522.487,69.155,415.401,145.524,563.445,430.719,502.513,219.656
837.054,216.921,921.292,354.559,716.808,252.273,505.287,66.317,415.263,146.827,561.751,431.086,503.864,220.422
837.062,216.180,921.290,353.318,715.305,251.229,490.239,63.962,414.899,149.309,560.596,431.172,504.717,220.884
838.682,212.704,921.428,355.922,717.827,253.147,473.208,61.875,416.095,145.189,563.401,430.604,502.336,219.547
838.159,213.193,921.231,353.886,717.421,252.771,464.311,60.941,415.588,148.276,561.917,430.908,503.900,220.422
838.253,212.520,921.237,353.495,716.053,251.785,455.499,61.234,415.378,149.698,560.444,431.127,504.540,220.810
839.684,209.363,921.800,356.774,717.901,253.152,439.372,61.245,416.766,145.775,563.608,430.610,502.285,219.496
838.567,211.132,921.299,353.506,717.221,252.598,426.987,60.690,416.141,148.529,561.681,431.053,504.097,220.409
838.787,210.135,921.304,353.064,716.525,252.117,414.970,60.954,416.290,149.213,561.732,431.011,504.143,220.442
840.060,207.417,921.772,357.313,717.808,253.272,401.475,61.547,417.422,145.679,562.785,430.584,502.181,219.356
839.516,207.920,921.326,354.218,716.966,252.611,393.085,62.338,416.979,148.456,562.570,430.621,503.778,220.220
839.536,207.428,921.232,353.827,716.563,252.388,384.993,63.010,416.988,148.976,561.596,430.686,504.133,220.397
840.881,204.886,921.625,356.011,718.266,253.457,374.835,64.073,418.204,145.491,563.160,430.589,502.227,219.412
840.312,205.767,921.376,353.203,716.199,252.066,369.474,64.542,417.402,148.845,561.922,430.553,504.198,220.512
839.954,205.866,921.359,352.784,716.405,252.198,363.590,65.275,417.221,150.188,561.407,430.718,504.434,220.561
841.389,203.009,921.703,356.871,718.308,253.564,354.528,66.065,418.795,145.520,563.540,430.597,502.212,219.332
839.841,205.244,921.193,353.314,717.248,252.839,351.174,66.299,417.982,148.496,561.975,430.789,504.408,220.584
840.277,204.361,921.454,353.102,716.361,252.273,347.452,66.740,418.088,148.816,560.940,430.746,504.252,220.539
841.472,202.238,921.777,356.839,718.498,253.784,338.290,67.581,419.132,145.660,562.988,430.918,502.126,219.219
840.453,203.879,921.354,354.124,716.737,252.418,335.072,72.452,418.403,148.994,561.938,430.785,504.883,220.784
840.537,203.191,921.191,353.429,716.842,252.505,344.920,76.868,418.498,148.792,560.869,430.837,504.190,220.470
841.789,200.995,921.715,356.133,718.347,253.585,370.379,69.819,419.543,146.496,563.291,430.752,502.135,219.333
840.470,202.739,921.478,354.225,717.060,252.657,392.311,61.831,419.105,148.861,561.208,430.736,504.274,220.548
841.067,201.769,921.355,353.344,716.675,252.332,417.585,56.488,418.921,149.591,561.304,430.712,503.572,220.066
841.424,201.079,921.381,355.263,718.555,253.766,438.949,53.854,420.114,146.110,562.273,430.746,501.808,219.138
840.626,202.214,921.330,354.307,717.303,252.711,453.357,52.101,419.151,149.595,560.449,430.897,503.887,220.270
840.532,202.029,921.363,353.121,716.200,252.026,468.804,50.114,419.297,150.010,561.297,430.766,503.677,220.163
842.010,199.807,921.762,355.883,718.119,253.445,484.696,48.849,420.774,146.243,562.507,430.883,501.904,219.270
840.587,201.642,921.522,354.375,715.019,251.085,495.021,48.950,419.903,149.813,561.055,430.794,503.076,219.958
840.506,201.738,921.304,352.839,716.415,252.175,510.231,55.336,419.864,150.031,562.155,430.777,503.761,220.267
841.560,200.012,921.574,355.998,717.655,253.159,527.447,64.347,421.660,146.323,563.572,430.612,501.907,219.322
840.691,201.279,921.347,352.957,716.687,252.403,539.944,69.540,421.009,148.661,561.059,430.840,504.415,220.598
841.074,200.619,921.155,352.913,715.394,251.564,551.346,73.804,421.399,148.168,562.233,430.707,503.437,220.142
842.354,198.891,921.584,355.237,718.426,253.796,564.515,78.525,422.468,146.662,563.704,430.673,502.744,219.865
841.305,201.024,921.383,352.875,715.845,251.896,571.178,80.923,421.162,150.536,561.422,430.789,504.567,220.721
842.859,199.631,921.394,353.977,715.650,251.869,579.999,83.992,421.503,150.186,561.515,430.808,504.078,220.524
843.990,194.747,921.764,356.670,718.304,253.815,589.967,87.480,423.087,146.685,563.218,430.754,501.892,219.337
843.337,193.279,921.505,353.315,715.691,251.958,593.312,88.583,422.071,150.467,561.460,430.773,503.723,220.394
841.610,189.774,921.503,354.415,717.542,253.546,600.763,89.899,422.402,150.275,560.972,430.832,503.154,220.102
838.726,185.259,921.815,357.217,718.416,254.205,613.118,87.343,424.045,146.836,562.913,430.688,502.190,219.461
838.361,185.349,921.263,353.775,716.820,253.056,620.814,83.504,423.427,148.965,561.457,430.814,503.473,220.224
836.876,183.667,921.232,353.589,716.350,252.791,631.773,78.806,423.787,148.468,560.826,430.871,503.242,220.225
834.033,180.514,921.876,356.645,718.412,254.242,643.322,76.326,424.957,146.236,563.610,430.647,501.921,219.396
833.622,180.671,921.091,352.810,714.854,251.730,653.572,76.650,424.108,149.118,561.395,430.760,503.596,220.525
832.215,179.685,921.278,353.152,716.678,253.184,667.618,77.292,423.875,149.725,561.299,430.703,502.704,220.009
829.689,176.977,921.865,357.263,718.136,254.340,680.104,76.199,425.074,147.336,563.711,430.671,501.309,219.363
829.839,177.928,921.327,352.932,714.730,251.777,687.240,75.239,423.835,150.711,561.530,430.803,503.723,220.527
827.864,175.776,921.262,352.343,715.591,252.576,697.999,73.785,424.089,150.503,561.020,430.796,503.381,220.435
826.218,174.282,921.726,354.640,717.215,253.871,708.321,72.069,425.460,147.130,563.490,430.590,501.543,219.459
826.456,175.276,921.243,352.029,715.050,252.307,714.504,70.651,424.187,150.952,560.705,430.710,503.941,220.634
824.701,173.589,921.602,354.233,714.687,252.012,722.935,69.261,424.263,150.686,561.388,430.795,503.882,220.823
822.621,171.497,921.576,355.738,717.643,254.199,734.402,69.651,425.805,147.162,562.459,430.661,501.199,219.397
822.368,171.839,921.130,353.025,714.624,251.914,741.849,70.408,424.508,150.733,560.941,430.776,503.459,220.639
819.464,169.833,921.106,353.412,715.297,252.289,750.895,71.311,424.899,149.783,560.949,430.731,503.550,220.637
815.479,168.351,921.170,354.882,717.237,253.790,763.670,72.833,425.617,147.722,562.535,430.461,501.754,219.748
813.105,167.873,921.083,352.576,714.179,251.605,769.740,73.197,424.308,151.045,560.476,430.746,504.264,221.091
809.476,166.805,920.855,352.928,715.068,252.061,776.008,73.522,425.074,149.205,560.863,430.698,503.915,221.074
804.749,165.830,920.926,355.245,718.184,254.420,784.582,74.372,425.755,147.327,563.611,430.512,501.357,219.577
801.729,164.980,920.847,352.319,714.056,251.387,788.917,74.689,424.316,150.936,559.323,430.700,503.732,220.876
798.990,164.467,920.925,353.768,714.642,251.889,796.244,75.589,424.914,149.250,561.511,430.567,502.879,220.382
794.521,163.483,920.879,355.569,717.766,254.132,801.763,75.748,425.765,146.728,562.515,430.411,501.273,219.531
793.298,163.585,920.847,352.681,713.572,250.892,804.921,76.054,424.218,150.886,559.158,430.715,503.894,221.147
789.781,162.740,920.970,354.035,715.184,252.151,811.078,76.805,424.486,149.984,561.347,430.487,503.207,220.715
786.052,161.895,920.809,354.834,717.878,254.210,817.063,77.367,425.531,147.268,562.757,430.626,501.851,219.847
784.876,161.828,920.850,353.388,714.745,251.757,818.314,77.353,424.058,151.122,560.195,431.104,503.716,220.937
783.294,161.600,920.862,353.423,716.664,253.349,823.502,78.097,424.592,149.520,561.519,431.049,503.084,220.642
780.078,160.979,920.829,355.356,718.075,254.211,830.215,79.032,425.600,146.850,562.722,431.232,501.853,219.861
779.418,161.165,920.683,351.674,714.587,251.676,830.562,78.817,424.223,150.489,560.780,431.153,503.414,220.721
776.627,160.660,920.734,355.170,716.978,253.432,834.309,79.283,425.209,147.968,561.501,431.170,502.845,220.524
774.033,160.316,920.851,354.840,718.065,254.275,839.679,80.023,425.619,146.833,562.644,431.164,501.726,219.975
772.724,160.182,920.442,353.509,714.438,251.462,838.078,79.509,424.264,150.695,561.214,431.197,503.869,221.141
